date,value
05/30/2021 23:15:07,3.3333
05/30/2021 23:16:18,3.3333
05/30/2021 23:17:29,3.2523
05/30/2021 23:18:40,3.4449
05/30/2021 23:19:51,3.3333
05/30/2021 23:21:02,3.3333
05/30/2021 23:22:14,3.3898
05/30/2021 23:23:26,3.3926
05/30/2021 23:24:38,3.5829
05/30/2021 23:25:50,3.6677
05/30/2021 23:27:03,3.5
05/30/2021 23:28:15,3.1667
05/30/2021 23:29:28,3.08
05/30/2021 23:30:40,3.1907
05/30/2021 23:31:52,3.4167
05/30/2021 23:33:04,3.3333
05/30/2021 23:34:15,3.3333
05/30/2021 23:35:27,3.3333
05/30/2021 23:36:40,3
05/30/2021 23:37:51,4.5833
05/30/2021 23:39:03,3.5
05/30/2021 23:40:15,2.1667
05/30/2021 23:41:27,3.9167
05/30/2021 23:42:39,4.0311
05/30/2021 23:43:50,3.6977
05/30/2021 23:45:05,3.6066
05/30/2021 23:46:20,3.9167
05/30/2021 23:47:36,23.10315
05/30/2021 23:48:54,3.4658
05/30/2021 23:50:13,4.252599999999999
05/30/2021 23:51:33,15.3239
05/30/2021 23:52:55,3.444033333333334
05/30/2021 23:54:20,3.27525
05/30/2021 23:55:43,13.009675
05/30/2021 23:57:10,4.14905
05/30/2021 23:58:38,3.4926
05/31/2021 00:00:06,5.36074
05/31/2021 00:01:33,3.41102
05/31/2021 00:03:01,3.56376
05/31/2021 00:04:30,3.362039999999999
05/31/2021 00:05:58,3.278440000000001
05/31/2021 00:07:25,3.3544
05/31/2021 00:08:53,3.382075
05/31/2021 00:10:08,3.299525
05/31/2021 00:11:31,3.426266666666667
05/31/2021 00:12:55,3.398966666666667
05/31/2021 00:14:10,3.145633333333334
05/31/2021 00:15:30,3.45605
05/31/2021 00:16:51,3.45605
05/31/2021 00:18:01,4.6243
05/31/2021 00:19:17,3.7323
05/31/2021 00:20:32,4.147
05/31/2021 00:21:49,4.4704
05/31/2021 00:23:06,3.63055
05/31/2021 00:24:21,4.0345
05/31/2021 00:25:42,4.6411
05/31/2021 00:26:58,4.31555
05/31/2021 00:28:13,5.04835
05/31/2021 00:29:29,4.84135
05/31/2021 00:30:44,4.1577
05/31/2021 00:32:00,4.29645
05/31/2021 00:33:15,5.351699999999999
05/31/2021 00:34:31,4.416650000000001
05/31/2021 00:35:46,3.9699
05/31/2021 00:37:01,3.9645
05/31/2021 00:38:17,4.32205
05/31/2021 00:39:33,3.655250000000001
05/31/2021 00:40:49,3.30895
05/31/2021 00:42:05,3.2787
05/31/2021 00:43:19,3.3616
05/31/2021 00:44:36,3.4982
05/31/2021 00:45:51,3.4982
05/31/2021 00:46:59,3.3616
05/31/2021 00:48:12,14.25
05/31/2021 00:49:24,14
05/31/2021 00:50:37,3.5
05/31/2021 00:51:48,3.5
05/31/2021 00:53:00,2.6667
05/31/2021 00:54:12,3.3333
05/31/2021 00:55:24,3.4167
05/31/2021 00:56:36,3.3333
05/31/2021 00:57:48,3.5833
05/31/2021 00:59:00,4.1667
05/31/2021 01:00:12,4.5
05/31/2021 01:01:24,5.3333
05/31/2021 01:02:36,4.3333
05/31/2021 01:03:48,4.4167
