date,value
05/31/2021 19:14:39,28.325
05/31/2021 19:15:50,28.273
05/31/2021 19:17:03,42.682
05/31/2021 19:18:16,107.379
05/31/2021 19:19:29,156.109
05/31/2021 19:20:40,129.067
05/31/2021 19:21:54,78.73
05/31/2021 19:23:09,27.038
05/31/2021 19:24:22,29.496
05/31/2021 19:25:36,26.522
05/31/2021 19:26:53,26.387
05/31/2021 19:28:08,30.432
05/31/2021 19:29:25,25.92
05/31/2021 19:30:39,25.321
05/31/2021 19:31:54,25.92
05/31/2021 19:33:09,30.208
05/31/2021 19:34:23,26.339
05/31/2021 19:35:40,26.896
05/31/2021 19:36:55,29.248
05/31/2021 19:38:06,26.124
05/31/2021 19:39:20,41.688
05/31/2021 19:40:30,47.324
05/31/2021 19:41:47,47.475
05/31/2021 19:43:02,32.504
05/31/2021 19:44:18,32.35
05/31/2021 19:45:29,29.748
05/31/2021 19:46:40,29.989
05/31/2021 19:51:34,197.6155
05/31/2021 19:52:48,78.1245
05/31/2021 19:54:02,28.534
05/31/2021 19:55:17,28.072
05/31/2021 19:56:33,30.157
05/31/2021 19:57:47,31.5575
05/31/2021 19:59:02,29.932
05/31/2021 20:00:18,26.248
05/31/2021 20:01:35,26.248
05/31/2021 20:02:44,26.504
05/31/2021 20:03:57,26.296
05/31/2021 20:05:10,26.6
05/31/2021 20:06:27,26.544
05/31/2021 20:07:44,25.944
05/31/2021 20:08:59,26.056
05/31/2021 20:10:17,26.448
05/31/2021 20:15:09,37.986
05/31/2021 20:16:23,94.41900000000001
05/31/2021 20:17:38,31.626
05/31/2021 20:22:49,173.799
05/31/2021 20:24:06,27.36733333333333
05/31/2021 20:25:27,29.61933333333333
05/31/2021 20:26:47,30.11366666666666
05/31/2021 20:28:08,30.434
05/31/2021 20:29:28,30.21933333333333
05/31/2021 20:30:49,30.601
05/31/2021 20:32:10,33.65
05/31/2021 20:33:31,30.23633333333333
05/31/2021 20:34:50,32.07566666666666
05/31/2021 20:36:09,30.53133333333333
05/31/2021 20:37:31,30.305
05/31/2021 20:38:52,29.02733333333333
05/31/2021 20:40:11,27.86466666666667
05/31/2021 20:41:28,32.282
05/31/2021 20:42:49,30.3115
05/31/2021 20:44:06,28.179
05/31/2021 20:45:24,30.785
05/31/2021 20:46:43,30.785
05/31/2021 20:47:50,28.844
05/31/2021 20:49:08,28.844
05/31/2021 20:50:18,26.144
05/31/2021 20:51:35,27.98
05/31/2021 20:52:52,25.186
05/31/2021 20:54:11,22.912
05/31/2021 20:55:30,30.636
05/31/2021 21:00:31,123.51
05/31/2021 21:01:46,43.6475
05/31/2021 21:03:05,31.841
05/31/2021 21:04:25,25.7805
05/31/2021 21:05:39,30.192
05/31/2021 21:06:59,30.292
05/31/2021 21:08:17,29.733
05/31/2021 21:09:35,22.892
05/31/2021 21:10:53,30.7865
05/31/2021 21:12:08,31.4
05/31/2021 21:13:25,26.543
05/31/2021 21:14:40,28.544
05/31/2021 21:15:58,26.08
05/31/2021 21:17:21,27.82
05/31/2021 21:18:40,27.82
05/31/2021 21:19:52,26.224
05/31/2021 21:21:10,29.664
05/31/2021 21:22:29,26.771
05/31/2021 21:23:41,27.19
05/31/2021 21:24:56,26.148
05/31/2021 21:26:16,25.92
05/31/2021 21:27:35,25.92
05/31/2021 21:32:40,27.477
05/31/2021 21:34:00,25.981
05/31/2021 21:35:14,27.6135
05/31/2021 21:36:29,30.2
05/31/2021 21:37:51,27.9475
05/31/2021 21:39:10,29.76
05/31/2021 21:40:24,29.802
05/31/2021 21:41:43,22.47
05/31/2021 21:43:02,34.174
05/31/2021 21:44:16,21.82
05/31/2021 21:45:32,37.567
05/31/2021 21:46:51,29.3995
05/31/2021 21:48:11,29.765
05/31/2021 21:49:32,27.3455
05/31/2021 21:50:52,27.058
05/31/2021 21:52:13,33.0855
05/31/2021 21:53:34,41.1255
05/31/2021 21:54:49,27.556
05/31/2021 21:56:11,33.348
05/31/2021 21:57:26,27.839
05/31/2021 21:58:46,26.169
05/31/2021 22:00:05,26.567
05/31/2021 22:01:22,27.937
05/31/2021 22:02:40,25.425
05/31/2021 22:04:05,26.2
05/31/2021 22:05:35,26.339
05/31/2021 22:10:51,142.1555
05/31/2021 22:12:05,46.485
05/31/2021 22:13:29,47.7945
05/31/2021 22:18:51,108.2856666666667
05/31/2021 22:20:11,39.15533333333334
05/31/2021 22:21:41,41.74166666666667
05/31/2021 22:27:11,70.6725
05/31/2021 22:28:35,38.608
05/31/2021 22:30:02,37.327
05/31/2021 22:31:27,37.644
05/31/2021 22:37:19,101.6786
05/31/2021 22:38:46,43.02120000000001
05/31/2021 22:40:14,42.47279999999999
05/31/2021 22:41:46,26.58075
05/31/2021 22:43:14,26.58075
05/31/2021 22:44:25,27.3565
05/31/2021 22:45:51,28.553
05/31/2021 22:47:15,26.68033333333333
05/31/2021 22:48:40,26.68033333333333
05/31/2021 22:49:54,26.661
05/31/2021 22:51:14,26.661
05/31/2021 22:52:23,26.773
05/31/2021 22:53:41,26.296
05/31/2021 22:55:00,27.342
05/31/2021 22:56:20,27.914
05/31/2021 22:57:39,27.914
05/31/2021 22:58:52,30.56
05/31/2021 23:00:07,33.178
05/31/2021 23:01:22,27.584
05/31/2021 23:02:38,33.928
05/31/2021 23:03:54,34.428
05/31/2021 23:05:09,30.264
05/31/2021 23:06:24,32.64
05/31/2021 23:07:41,31.144
05/31/2021 23:08:56,32.38
05/31/2021 23:10:11,37.348
05/31/2021 23:11:27,29.38
05/31/2021 23:12:44,32.88
05/31/2021 23:14:00,33.996
05/31/2021 23:15:17,29.33
05/31/2021 23:16:33,30.758
05/31/2021 23:17:49,15.052
05/31/2021 23:19:12,33.986
05/31/2021 23:20:29,33.55
05/31/2021 23:21:47,23.868
05/31/2021 23:26:51,123.433
05/31/2021 23:28:07,26.504
05/31/2021 23:29:23,27.8775
05/31/2021 23:30:40,30.9675
05/31/2021 23:35:56,103.0446666666667
05/31/2021 23:37:14,28.732
05/31/2021 23:38:39,30.81933333333333
05/31/2021 23:44:14,90.05149999999999
05/31/2021 23:45:39,27.9785
05/31/2021 23:47:14,29.87275
05/31/2021 23:48:48,27.2215
05/31/2021 23:50:12,29.586
05/31/2021 23:51:43,27.13
05/31/2021 23:53:08,27.406
05/31/2021 23:54:31,26.386
05/31/2021 23:56:00,27.86533333333334
05/31/2021 23:57:31,28.54333333333333
05/31/2021 23:58:45,30.291
06/01/2021 00:00:12,26.24566666666666
06/01/2021 00:01:32,27.76666666666667
06/01/2021 00:02:51,26.06266666666667
06/01/2021 00:04:18,36.90466666666666
06/01/2021 00:05:41,27.26066666666667
06/01/2021 00:07:03,49.49
06/01/2021 00:08:24,34.941
06/01/2021 00:09:43,30.824
06/01/2021 00:11:06,29.926
06/01/2021 00:12:28,28.489
06/01/2021 00:13:46,29.2
06/01/2021 00:15:01,27.285
06/01/2021 00:16:25,31.007
06/01/2021 00:17:51,29.0765
06/01/2021 00:19:14,33.727
06/01/2021 00:20:30,28.484
06/01/2021 00:21:53,26.208
06/01/2021 00:23:09,31.257
06/01/2021 00:24:35,30.885
06/01/2021 00:25:59,29.9645
06/01/2021 00:27:20,35.332
06/01/2021 00:28:45,28.3595
06/01/2021 00:30:06,26.586
06/01/2021 00:31:22,29.702
06/01/2021 00:32:39,28.073
06/01/2021 00:37:58,100.6586666666667
06/01/2021 00:39:17,28.03433333333333
